559	14.5 	4.03	153.8	75.08385797		
560	16.5 	4.58	175.1	184.4873475		
561	17.0 	4.72	180.4	59.55887747		
562	17.0 	4.72	180.4	18.13051677		
563	17.0 	4.72	180.4	18.13051677		
564	15.4 	4.28	163.4	-115.387171		
565	10.1 	2.81	107.2	-423.8766431		
566	4.8 	1.33	50.9	-426.2580949		
567	0.0 	0.00	0.0	-384.7807591		
568	0.0 	0.00	0.0	14.715		
569	0.0 	0.00	0.0	14.715		
570	0.0 	0.00	0.0	14.715		
571	0.0 	0.00	0.0	14.715		
572	0.0 	0.00	0.0	14.715		
573	0.0 	0.00	0.0	14.715		
574	0.0 	0.00	0.0	14.715		
575	0.0 	0.00	0.0	14.715		
576	0.0 	0.00	0.0	14.715		
577	0.0 	0.00	0.0	14.715		
578	0.0 	0.00	0.0	14.715		
579	0.0 	0.00	0.0	14.715		
580	0.0 	0.00	0.0	14.715		
581	0.0 	0.00	0.0	14.715		
582	0.0 	0.00	0.0	14.715		
583	0.0 	0.00	0.0	14.715		
584	0.0 	0.00	0.0	14.715		
585	0.0 	0.00	0.0	14.715		
586	0.0 	0.00	0.0	14.715		
587	0.0 	0.00	0.0	14.715		
588	0.0 	0.00	0.0	14.715		
589	0.0 	0.00	0.0	14.715		
590	0.0 	0.00	0.0	14.715		
591	0.0 	0.00	0.0	14.715		
592	0.0 	0.00	0.0	14.715		
593	0.0 	0.00	0.0	14.715		
594	0.0 	0.00	0.0	14.715		
595	0.0 	0.00	0.0	14.715		
596	0.0 	0.00	0.0	14.715		
597	0.0 	0.00	0.0	14.715		
598	0.0 	0.00	0.0	14.715		
599	0.0 	0.00	0.0	14.715		
600	0.0 	0.00	0.0	14.715		
601	1.0 	0.28	10.6	97.96720532		
602	2.1 	0.58	22.3	106.6183773		
603	4.8 	1.33	50.9	239.3910654		
604	9.1 	2.53	96.6	373.9138668		
605	14.2 	3.94	150.7	440.5947557		
606	19.8 	5.50	210.1	483.62498		
607	25.5 	7.08	270.6	494.5136025		
608	30.5 	8.47	323.6	438.6609393		
609	34.8 	9.67	369.2	383.8466305		
610	38.8 	10.78	411.7	362.8148413		
611	42.9 	11.92	455.2	374.151937		
612	46.4 	12.89	492.3	327.8441431		
613	48.3 	13.42	512.5	198.8010899		
614	48.7 	13.53	516.7	75.26755419		
615	48.5 	13.47	514.6	26.24113192		
616	48.4 	13.44	513.5	33.86781971		
617	48.2 	13.39	511.4	25.89514882		
618	47.8 	13.28	507.2	9.175904083		
619	47.0 	13.06	498.7	-25.04520658		
620	45.9 	12.75	487.0	-51.07528794		
621	44.9 	12.47	476.4	-43.6462665		
622	44.4 	12.33	471.1	-3.091919684		
623	44.3 	12.31	470.0	29.36776941		
624	44.5 	12.36	472.2	55.17726328		
625	45.1 	12.53	478.5	87.596133		
626	45.7 	12.69	484.9	89.01012106		
627	46.0 	12.78	488.1	64.5244777		
628	46.0 	12.78	488.1	39.71850948		
629	46.0 	12.78	488.1	39.71850948		
630	46.1 	12.81	489.1	47.57249111		
631	46.7 	12.97	495.5	90.08654929		
632	47.7 	13.25	506.1	123.7346097		
633	48.9 	13.58	518.8	141.3422234		
634	50.3 	13.97	533.7	159.9870392		
635	51.6 	14.33	547.5	152.993515		
636	52.6 	14.61	558.1	129.4266898		
637	53.0 	14.72	562.3	80.39115678		
638	53.0 	14.72	562.3	47.89829608		
639	52.9 	14.69	561.3	40.04431444		
640	52.7 	14.64	559.2	31.28701258		
641	52.6 	14.61	558.1	38.89404109		
